text,label,char_length,word_count
Ithuvum caste sammantha pattatha..yennaga neengaluma... caste ah olikuren olikurenu sollitu ippdi valathutha viduringa deivame..,Offensive_Untargetede,128,14
cinematorgraphy semma. neriya shot romba alaga iruku,Not_offensive,52,7
Vijay Sethupathi kaaga intha Padam paakanu,Not_offensive,42,6
Mental Ravi Thalaivar scene delete pandra,Offensive_Targeted_Insult_Individual,41,6
"Naidu samugathin saarbaga, indha thraipadam vetri adayavum, maaberum samuga puratchi yerpadavum vazhthugal. New sense productions",Not_offensive,131,15
Averu control pannuanga pa Neriya neriya neriya Vera level da,Not_offensive,61,10
Inimal Sun Networkla Petta promo poda start panniduvaanga,Not_offensive,57,8
NEE NADANTHAL NADAI AZHAGU...NEE SIRITHAL SIRIPPA AZHAGU...NEE PESUM TAMIZH AZHAGU...THALA NEE THAN ENGU ANAZHAGU...,Not_offensive,118,14
Nerkonda paarvai vetri pera valthugindra thalapathy rasigan,Not_offensive,59,7
Kv anand enga irundhu ya casting pandra,Not_offensive,39,7
வேலூர் அகமுடையார் (முதலியார்) சமுகம் சார்பாக இப் படம் வெற்றி பெற வாழ்த்துக்கள்,Not_offensive,78,10
இந்த படம் வெற்றி பெற வாழ்த்துக்கள் பட குழுவினர்கள் நன்றி வாழ்த்துக்கள்,Not_offensive,70,9
Music director Sam CS Vera level,Not_offensive,32,6
Music is super harish jayaraj....,Not_offensive,34,6
Hero already looks like a Zero,Offensive_Targeted_Insult_Individual,30,6
"Hit like vijay sethupathi,simbu, Arun vijay,aravind fans like here",Not_offensive,68,11
இது போன்ற சமுக விழிப்புணர்வு உள்ள படங்கள்தான் வேண்டும் 100 நாள் நிச்சயம்,Not_offensive,72,10
Vera level pa chance a illa,Not_offensive,27,6
Kolla masssssss thalaaaaaaa I love thala,Not_offensive,41,6
தேவர் இனத்தின் சார்பாக வெற்றி பெற வாழ்த்துக்கள்,Not_offensive,47,6
singham 3 by suriya plz upload in Hindi...,Not_offensive,43,8
"Correct sir,sirappana tharamana sambavum neangalum inimele tha pakka porenga.viswasam",Not_offensive,85,9
Endha getup pottalum suit agura orey azhagana face surya ku and kamal mattum dha iruku. Kamal sir madiri. Ulaga nayagan=nadippin nayagan. My surya. Junior kamal,Not_offensive,162,25
ஒரு முதலியாராக இந்த திரைக்காவியத்தை கண்டு வியக்கிறேன்!,Not_offensive,54,6
Taliva rajani annan die hard fans like here,Not_offensive,43,8
Bigil+jada Sethu patha semmaiya irrukum pola 🤩,Not_offensive,46,7
Surya annava big screen la pakka waiting,Not_offensive,40,7
I am here for Nawazuddin Siddiqui,Not_offensive,33,6
Nenga yen blood ivlo uri poninga thala...,Not_offensive,43,7
issssss pisssss...!! Ramaa..!! -vandhuchu 1 1/2 ton asingam..!!,Offensive_Targeted_Insult_Individual,64,8
Vijay anna... vere level 3 ennam aanangil ufff polikum,not-Tamil,59,9
தேவேந்திர குல வேளாளர் சார்பாக வாழ்த்துக்கள்,Not_offensive,43,5
Verithanama irukku Suriya Anna,Not_offensive,33,4
Thala...oruthar mela Viswasam katrathathukagaa innoratharayum asingaa paduthathingaa,Not_offensive,86,7
Adapavingala... Super star nu oru mariyadhai illama ipdi panitengale.da,Offensive_Untargetede,71,9
Ovorutharukum onathu mela bothai enaku en kudumbathu mela bothai ithe mathi irunthuthu kadasi dialogue 🤔 but trailer,Not_offensive,118,17
STR and makkal selvan mass entry,Not_offensive,32,6
apadi yallam nadakathu nadakka kudathu feel the BGM,Not_offensive,52,8
Surya Anna masss by sfc big fan,Not_offensive,31,7
Wow Vani Bojan.... But Acting nu vandhuta Enga Madhi uh aduchuka aale ila,Not_offensive,77,14
Ada pavingala intha teaser aa Kabali teaser break panna poguthu ha ha...,Offensive_Untargetede,72,12
VANNIYAR kottai dharmapuri padaiyachi Vanniyar sarbaga padam vetri pera vazthukkal,Not_offensive,82,10
Dae ne la thirunthave maatiya padam nadikurana padam intha lachanathula evuru iron man voice panrara thu.,Offensive_Targeted_Insult_Individual,106,17
Indha natula yellarukum ovonuthula paithiyam enaku #suriya Anna mela paithiyam Luv u suriya Anna,Not_offensive,96,14
Pink movie in malayalam Superb movie,Not_offensive,37,6
Adithya varma la varra paatti,Not_offensive,29,5
1960 la vandha saicovoda copy thana indha saico hero.,Offensive_Targeted_Insult_Other,53,9
Yetharkku 10M views ku Ivolo neram Edukkuthu... Likes um 1M innum varala... Thala fans Enna pantranga,Offensive_Untargetede,101,16
Thala na thala than...thala takkaru doi,Not_offensive,41,6
Oru all mala katra viswasathukaga mathavangala asinga paduthuringga,Offensive_Untargetede,67,8
Daily 10 times ku mela paakuravanga...Padam vara varikum pakuravanga...Like podunga,Not_offensive,87,12
dis like panna thaviteya mavangala unga amma va oru than othu gitu iru pan avana poi pannunga,Offensive_Untargetede,93,17
ரஜினியிடம் மன்னிப்பு கேட்கும் நிலை கண்டிப்பாக வரும்,Offensive_Targeted_Insult_Group,51,6
Ayyayo ennamo panni vachirukanga... Ethani peru itha pathu psyc avangalo,Offensive_Untargetede,73,10
ye film 3000 carore paar karegi keval india me double Blockbuster movies toofan aa jayga thiyetar me,not-Tamil,102,17
"I am Chitti 2.0. No, you looks like a CLOWN🤖",Not_offensive,44,10
Vere level trailer Love from kerala 🤩🤩,Not_offensive,39,7
Sema kathai adichu thooku kandipa ellarum theatre'la parunga.,Not_offensive,61,8
Innume 1 million like varalla hahh fans Power avalave Thana..mokka vai savdal poda vidda potham,Offensive_Untargetede,99,16
Thaaa kolla marana masss thalaivaa nee Vera level,Not_offensive,49,8
Paaaa.. Vera level love you thala,Not_offensive,33,6
Ennanga da views crash aiirucha romba neram ah appdiyae nikkidhu🤔🤔🤔,Not_offensive,67,10
இன்னும் எத்தனை பெரியார் வந்தாலும் சாதியை மட்டும் ஒழிக்கவே முடியாது. சமத்துவம் என்பதை சரி செய்யவும் முடியாது. நம் தமிழ்நாட்டில் சாதியைத் தூக்கி ஓரம் வைத்து விட்டு சமத்துவம் என்பதை கை🤝கொடுத்து தூக்கங்கள் அதுவே போதும் மக்களுக்கு நன்றி வணக்கம் 🤝,Not_offensive,256,30
Last dialogue Thala & thalapathy Rendu perukkum Tha thala pesirukkaru,Not_offensive,69,10
Idhula oru Trailer ah thu,Offensive_Untargetede,25,5
Ennapa padam idhu Vera level really ratham kodikudhu.,Offensive_Untargetede,54,9
Ithu 96 yara emaathureenga...Semma dialogue.. mudiyala,Not_offensive,55,7
vaa thala marana waiting,Not_offensive,25,4
Ngk ngk ngk opening sema vera leval 2019 mega blockbuster move conform,Not_offensive,71,12
Tha name is yuvan shankar rajaaaa massssss bgmmmmm,Not_offensive,50,8
U1 annanukkuga mattum vanthavanga like pannunga..,Not_offensive,49,6
Aana onnu da.. indha modi(BJP) aatchila makkalukku nalladhu nadandhuto illaiyo bt most film directors kku ungea aarchiyea vachi nalla story kidachirukku.. bharat matha ki jai..,Not_offensive,176,25
annan thangal hi pasam again vijay anna rockzz,Not_offensive,46,8
Bigil teaser ku Aparam Marupadium Kaithi trailor Paka vantha anga Ethana peru?? Kaithi,Offensive_Targeted_Insult_Other,86,13
patha udana summa alluthu Vijay mass...,Not_offensive,41,7
Again n again parunga.. house full mass celebration panunga,Not_offensive,59,9
Y 7.1 k dislike damm shit idiots,Offensive_Untargetede,32,7
Maranam trailer... En appan military kaaran daa odii oliyava sollitharuva,Not_offensive,78,10
செம செம செம கான்சப்ட் படம் கண்டிப்பா மிரட்டும்,Not_offensive,46,7
Dhanushhh Annaa Tlgu State la mvi release pannu Annaa...,Not_offensive,57,10
வரலாம் வரலாம் வா வரலாம் வா பைரவா,Not_offensive,32,6
You kena tunggu lebih lama lagi untuk tahu saya...chiyaan vikram speak malay...Any Malaysian here??,not-Tamil,102,16
padam release agarathuku munnadi 15 million view edukanum,Not_offensive,57,8
இந்த படம் வெற்றிபெற வாழ்த்துக்கள் இந்த உயர்ந்த சமூகத்தின் நியாயத்தை உரக்க சொல்லும் படம் இதற்காகத்தான் இவ்வளவு காலம் காத்திருந்தோம் அதுதான் சத்தியமான உண்மை இந்த படத்தினை நாங்கள் வெற்றியடையச் செய்வோம்,Not_offensive,199,23
Rajini Kum coma pola 🤣 1996 la solla vendiya dialogue adhu,Not_offensive,58,11
Marana Waiting Anna படம் வெற்றி பெற வாழ்த்துக்கள்,Not_offensive,49,7
"ஒன்னு புரியுது: தலித் மக்களை..மத்த ஜாதி மக்கள் இன்னும் அவங்களுக்கு சமமா மதிக்க மனசு வரல.. எத்தனை ஜாதி சார்பா வாழ்த்து சொல்லுறீங்க..தமிழனா பிறந்தத்துக்கு வெட்கப்பட வச்சுட்டீங்க நண்பர்களே...தலித் மக்கள் கொஞ்சம் முன்னேற ஆரம்பிச்சதும் இப்பிடி அவங்க மேல வெறி ஆ இர்ருக்குறது நியாயமா? உங்க மனச தொட்டு சொல்லுங்க.. எத்தனை வில்லேஜ் ல இன்னும் தலித் மக்களை நாய் மாதிரி நடத்துறாங்க னு..பாருங்க...இந்த தலித் மக்களுக்கு இடவொதுக்கீடு, பாதுகாப்பு சட்டம் இல்லனா அவங்கள என்ன எல்லாம் பண்ணுவீங்க..இப்பிடி ஒரு வெறி மிருகத்துக்கு இருக்கும்.. ஆனா என் தமிழ் சமுதாயத்துக்கு.. அதுவும் இப்பிடி படிச்சு இருக்கிற நண்பர்களுக்கு இர்ருக்குறது வெட்கக்கேடு..",Offensive_Targeted_Insult_Group,628,76
A different try..well done adhi bro,Not_offensive,35,6
All the best laletta. Tamil il ningalum oru kai nokkeen. By MEGA STAR MAMMOOTTY Fans.,not-Tamil,85,15
Thala parthi sollava venum eppavum thala tha,Not_offensive,45,7
Intha varusathula yogi babu'ku 50 padam vanthurukum polayae... release agura ellla padathulayum irukapala...,Not_offensive,108,13
"sundar c pannada, vj unakku chance kodukkala nu avara kalaichuteela, aadhi laam oru aalu nu avunukku sappi vidravan thaana nee",Offensive_Targeted_Insult_Individual,126,20
Yenda AL vijay unaku kangana thavira Vera yarume call sheet tharalaya ipdi vechi senjitiye da,Offensive_Targeted_Insult_Individual,93,15
படம் வெற்றி அடைய திருவண்ணாமலை வன்னியர் சத்திரியர் சார்பாக வாழ்த்துக்களை தெரிவிக்கிறோம்,Not_offensive,86,9
Hindi me bhi release kar do bhai...na jane kab rights bikege iske na jane kab aayegi,not-Tamil,90,17
plz make it 1 million like! thala fans make it fast,Not_offensive,52,12
Thala & U1 Combo Vera level,Not_offensive,27,6
खान तो बहुत थे पर खिलाड़ी बस एक है। the one and only mr. Akshay kumar,not-Tamil,68,16
Semmma maasss.. Thalaivar style.... Super thalaiva.. 🤘🤘,Not_offensive,56,8
I am here from tik tok,Not_offensive,22,6
Enda yogi Babu VA podringa vera yarume ilaya Ava munja paka mudilada konjom avuthu screen face Iruka avanuku thu,Offensive_Targeted_Insult_Individual,112,19
Vera level nadipu die heart fan of Surya,Not_offensive,40,8
Vera Leaval movie ah irukum I am waiting,Not_offensive,40,8
Periya jack sparrow Nu nenaipph,Offensive_Targeted_Insult_Individual,33,5
பெண்களை குறி வைத்து பல குடும்பங்களை சீரழிக்கும் கும்பலின் முகத்திரையைக வெளி உலகிற்கு காட்ட போகும் திரைப்படம் Draupathi திரெளபதி கொங்கு வெள்ளாள கவுண்டர் சார்பாக படம் வெற்றி பெற மனம்மார்ந்த வாழ்த்துக்கள்,Not_offensive,216,24
